x;y
0.43;0.9089657
0.44;0.9047517
0.45;0.9004471
0.46;0.8960525
0.47;0.8915683
0.48;0.8869949
0.49;0.8823329
0.50;0.8775826
0.51;0.8727445
0.52;0.8678192
0.53;0.8628071
0.54;0.8577087
0.55;0.8525245
0.56;0.8472551
0.57;0.8419010
0.58;0.8364626
0.59;0.8309407
0.60;0.8253356
0.61;0.8196480
0.62;0.8138785
0.63;0.8080275
0.64;0.8020958
0.65;0.7960838
0.66;0.7899922
0.67;0.7838217
0.68;0.7775727
0.69;0.7712460
0.70;0.7648422
0.71;0.7583619
0.72;0.7518057
0.73;0.7451744
0.74;0.7384686
0.75;0.7316889
0.76;0.7248360
0.77;0.7179107
0.78;0.7109135
0.79;0.7038453
0.80;0.6967067
0.81;0.6894984
0.82;0.6822212
0.83;0.6748758
0.84;0.6674628
0.85;0.6599831
0.86;0.6524375
0.87;0.6448265
0.88;0.6371511
0.89;0.6294120
0.90;0.6216100
0.91;0.6137457
0.92;0.6058202
0.93;0.5978340
0.94;0.5897880
0.95;0.5816831
0.96;0.5735200
0.97;0.5652995
0.98;0.5570225
0.99;0.5486899
1.00;0.5403023
1.01;0.5318607
1.02;0.5233660
1.03;0.5148188
1.04;0.5062203
1.05;0.4975710
1.06;0.4888721
1.07;0.4801242
1.08;0.4713284
1.09;0.4624854
1.10;0.4535961
1.11;0.4446615
1.12;0.4356824
1.13;0.4266598
1.14;0.4175945
1.15;0.4084874
1.16;0.3993395
1.17;0.3901517
1.18;0.3809248
1.19;0.3716599
1.20;0.3623578
1.21;0.3530194
1.22;0.3436457
1.23;0.3342377
1.24;0.3247963
1.25;0.3153224
1.26;0.3058169
1.27;0.2962809
1.28;0.2867152
1.29;0.2771209
1.30;0.2674988
1.31;0.2578500
1.32;0.2481755
1.33;0.2384761
1.34;0.2287528
1.35;0.2190067
1.36;0.2092387
1.37;0.1994497
1.38;0.1896408
1.39;0.1798130
1.40;0.1699671
1.41;0.1601043
1.42;0.1502255
1.43;0.1403316
1.44;0.1304237
1.45;0.1205028
1.46;0.1105698
1.47;0.1006257
1.48;0.0906716
1.49;0.0807084
1.50;0.0707372
1.51;0.0607589
1.52;0.0507745
1.53;0.0407850
1.54;0.0307915
1.55;0.0207948
1.56;0.0107961
1.57;0.0007963
1.58;-0.0092035
1.59;-0.0192025
1.60;-0.0291995
1.61;-0.0391936
1.62;-0.0491838
1.63;-0.0591691
1.64;-0.0691484
1.65;-0.0791209
1.66;-0.0890854
1.67;-0.0990410
1.68;-0.1089868
1.69;-0.1189216
1.70;-0.1288445
1.71;-0.1387545
1.72;-0.1486507
1.73;-0.1585320
1.74;-0.1683974
1.75;-0.1782461
1.76;-0.1880768
1.77;-0.1978888
1.78;-0.2076810
1.79;-0.2174524
1.80;-0.2272021
1.81;-0.2369290
1.82;-0.2466323
1.83;-0.2563109
1.84;-0.2659639
1.85;-0.2755902
1.86;-0.2851891
1.87;-0.2947594
1.88;-0.3043002
1.89;-0.3138106
1.90;-0.3232896
1.91;-0.3327362
1.92;-0.3421497
1.93;-0.3515288
1.94;-0.3608729
1.95;-0.3701808
1.96;-0.3794518
1.97;-0.3886848
1.98;-0.3978789
1.99;-0.4070332
2.00;-0.4161468
2.01;-0.4252189
2.02;-0.4342483
2.03;-0.4432344
2.04;-0.4521762
2.05;-0.4610727
2.06;-0.4699231
2.07;-0.4787265
2.08;-0.4874821
2.09;-0.4961889
2.10;-0.5048461
2.11;-0.5134528
2.12;-0.5220082
2.13;-0.5305113
2.14;-0.5389614
2.15;-0.5473577
2.16;-0.5556991
2.17;-0.5639851
2.18;-0.5722146
2.19;-0.5803869
2.20;-0.5885011
2.21;-0.5965565
2.22;-0.6045523
2.23;-0.6124876
2.24;-0.6203616
2.25;-0.6281736
2.26;-0.6359228
2.27;-0.6436084
2.28;-0.6512297
2.29;-0.6587858
2.30;-0.6662760
2.31;-0.6736996
2.32;-0.6810559
2.33;-0.6883440
2.34;-0.6955633
2.35;-0.7027131
2.36;-0.7097926
